,URL_ID,URL,count,sentences,Syllable,fog_index,Complex_word,Complex_word_percent,average_sentence_length,average_word_length,Personal_Pronouns,Polarity,Subjectivity,Positive_scores,Negative_scores
99,136,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,2299,20,601,12.43,78,3.3927794693344935,25.266666666666666,5.068601583113456,"['my', 'I', 'my', 'I', 'My']",0.015525793650793651,0.48556547619047624,0.06,0.095
100,137,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,1350,9,343,13.82,39,2.888888888888889,20.8,5.197247706422019,"['we', 'us', 'us']",-0.0011877517736892708,0.3402191558441558,0.028,0.087
101,138,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,1530,14,392,12.92,66,4.313725490196078,14.0625,5.352697095435684,"['we', 'We', 'we', 'we', 'we', 'I', 'we', 'i']",-0.012500000000000002,0.38345238095238093,0.05,0.119
102,139,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,2164,23,575,12.06,92,4.251386321626617,12.64,5.85126582278481,[],0.122790404040404,0.435491822991823,0.257,0.038
103,140,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,6356,52,1651,11.38,198,3.1151667715544367,19.884615384615383,5.147969052224371,[],0.04182050892577209,0.4371575062364538,0.045,0.129
104,141,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,5895,40,1484,12.93,181,3.070398642917727,24.35,5.053388090349076,"['us', 'we', 'us', 'we']",0.0387892454767455,0.420449016261516,0.082,0.115
105,142,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,11317,79,2964,13.6,374,3.3047627463108595,21.55421686746988,5.326439351593069,['i'],0.10831318515646872,0.4009989952004877,0.085,0.066
106,143,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,3803,36,954,10.57,118,3.1028135682356033,18.454545454545453,5.246305418719212,"['we', 'i']",0.14017096185064937,0.4080661525974026,0.108,0.085
107,144,https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,8475,78,2143,10.87,142,3.10518259348349,15.847826086956522,5.274348422496571,,0.14694743662134965,0.41690760929891363,0.098,0.027
108,145,https://insights.blackcoffer.com/blockchain-in-fintech/,5920,37,1501,13.32,153,2.5844594594594597,26.055555555555557,5.312366737739872,"['we', 'we']",0.10151470588235298,0.4611136788048552,0.076,0.033
109,146,https://insights.blackcoffer.com/blockchain-for-payments/,5927,53,1497,12.07,223,3.7624430571958833,16.59259259259259,5.616071428571429,"['my', 'I', 'I', 'my', 'I', 'I', 'I', 'I', 'us']",0.03548801080715974,0.4028140830800405,0.124,0.049
110,147,https://insights.blackcoffer.com/the-future-of-investing/,9799,82,2480,11.05,293,2.9901010307174203,18.55421686746988,5.363636363636363,"['We', 'we']",0.07650381730168965,0.3917129541065712,0.104,0.025
111,148,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,7192,68,1928,11.03,226,3.1423804226918794,15.534246575342467,5.343033509700176,"['my', 'we']",0.04031915615248948,0.4178918944303562,0.089,0.086
112,149,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,4889,31,1292,15.49,200,4.090816117815504,22.774193548387096,5.926345609065156,[],0.20874813710879284,0.546448087431694,0.167,0.004
113,150,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,6419,66,1697,10.42,213,3.31827387443527,15.923076923076923,5.202898550724638,"['I', 'we', 'we', 'we', 'we', 'we', 'my', 'we']",0.12496290336998302,0.4590204191089148,0.181,0.08
